starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 28 20:24:17 2022	1651177457	1	538	540	538
Thu Apr 28 20:24:17 2022	1651177457	1	539	540	538
Thu Apr 28 20:24:17 2022	1651177457	1	539	540	538
Thu Apr 28 20:24:18 2022	1651177458	8	532	540	532
Thu Apr 28 20:24:21 2022	1651177461	1	540	541	540
Thu Apr 28 20:24:17 2022	1651177457	8	533	541	532
Thu Apr 28 20:24:21 2022	1651177461	1	540	541	540
Thu Apr 28 20:24:21 2022	1651177461	1	541	543	541
Thu Apr 28 20:24:17 2022	1651177457	9	536	544	535
Thu Apr 28 20:24:17 2022	1651177457	1	544	545	544
Thu Apr 28 20:24:17 2022	1651177457	5	540	545	540
Thu Apr 28 20:24:17 2022	1651177457	5	540	546	540
Thu Apr 28 20:24:17 2022	1651177457	5	542	547	542
Thu Apr 28 20:24:18 2022	1651177458	1	550	551	550
Thu Apr 28 20:24:18 2022	1651177458	1	550	551	550
Thu Apr 28 20:24:18 2022	1651177458	1	550	551	550
Thu Apr 28 20:24:18 2022	1651177458	1	551	552	551
Thu Apr 28 20:24:20 2022	1651177460	8	546	554	546
Thu Apr 28 20:24:17 2022	1651177457	9	547	555	547
Thu Apr 28 20:24:17 2022	1651177457	12	547	559	547
Thu Apr 28 20:24:21 2022	1651177461	1	558	560	558
Thu Apr 28 20:24:21 2022	1651177461	1	559	560	558
Thu Apr 28 20:24:17 2022	1651177457	12	548	560	548
Thu Apr 28 20:24:17 2022	1651177457	12	549	560	549
Thu Apr 28 20:24:16 2022	1651177456	20	543	562	543
Thu Apr 28 20:24:21 2022	1651177461	1	569	570	568
Thu Apr 28 20:24:22 2022	1651177462	1	570	571	570
Thu Apr 28 20:24:22 2022	1651177462	2	569	571	569
Thu Apr 28 20:24:22 2022	1651177462	2	570	572	570
Thu Apr 28 20:24:22 2022	1651177462	2	570	572	570
Thu Apr 28 20:24:22 2022	1651177462	2	571	573	571
Thu Apr 28 20:24:16 2022	1651177456	30	543	573	543
Thu Apr 28 20:24:22 2022	1651177462	2	571	573	571
Thu Apr 28 20:24:22 2022	1651177462	2	571	573	571
Thu Apr 28 20:24:22 2022	1651177462	2	572	574	572
Thu Apr 28 20:24:16 2022	1651177456	30	544	574	544
Thu Apr 28 20:24:16 2022	1651177456	29	545	574	544
Thu Apr 28 20:24:16 2022	1651177456	30	546	575	545
Thu Apr 28 20:24:16 2022	1651177456	30	546	577	546
Thu Apr 28 20:24:16 2022	1651177456	30	548	578	548
Thu Apr 28 20:24:16 2022	1651177456	31	547	578	547
Thu Apr 28 20:24:16 2022	1651177456	31	548	578	548
Thu Apr 28 20:24:16 2022	1651177456	29	549	579	549
Thu Apr 28 20:24:22 2022	1651177462	2	577	579	577
Thu Apr 28 20:24:16 2022	1651177456	31	548	579	548
Thu Apr 28 20:24:16 2022	1651177456	30	549	579	549
Thu Apr 28 20:24:16 2022	1651177456	29	550	580	550
Thu Apr 28 20:24:16 2022	1651177456	30	550	580	550
Thu Apr 28 20:24:16 2022	1651177456	31	549	580	549
Thu Apr 28 20:24:16 2022	1651177456	29	551	580	551
Thu Apr 28 20:24:16 2022	1651177456	29	551	581	551
Thu Apr 28 20:24:16 2022	1651177456	29	552	581	552
Thu Apr 28 20:24:16 2022	1651177456	29	553	582	553
Thu Apr 28 20:24:16 2022	1651177456	29	553	583	553
Thu Apr 28 20:24:16 2022	1651177456	29	554	583	554
Thu Apr 28 20:24:19 2022	1651177459	1	710	712	710
Thu Apr 28 20:24:19 2022	1651177459	1	710	712	710
Thu Apr 28 20:24:21 2022	1651177461	1	711	712	711
Thu Apr 28 20:24:21 2022	1651177461	1	712	713	712
Thu Apr 28 20:24:19 2022	1651177459	1	712	714	712
Thu Apr 28 20:24:19 2022	1651177459	1	713	714	713
Thu Apr 28 20:24:22 2022	1651177462	1	715	716	715
Thu Apr 28 20:24:22 2022	1651177462	1	715	716	715
Thu Apr 28 20:24:22 2022	1651177462	1	716	717	715
Thu Apr 28 20:24:22 2022	1651177462	1	716	717	716
Thu Apr 28 20:24:18 2022	1651177458	1	717	718	717
Thu Apr 28 20:24:22 2022	1651177462	1	717	718	717
Thu Apr 28 20:24:21 2022	1651177461	1	718	719	718
Thu Apr 28 20:24:18 2022	1651177458	1	719	720	719
Thu Apr 28 20:24:18 2022	1651177458	1	724	726	724
Thu Apr 28 20:24:21 2022	1651177461	1	726	727	726
Thu Apr 28 20:24:21 2022	1651177461	1	726	727	726
Thu Apr 28 20:24:21 2022	1651177461	1	726	727	726
Thu Apr 28 20:24:21 2022	1651177461	1	726	727	726
Thu Apr 28 20:24:21 2022	1651177461	1	726	728	726
Thu Apr 28 20:24:21 2022	1651177461	1	727	728	726
Thu Apr 28 20:24:22 2022	1651177462	7	721	728	721
Thu Apr 28 20:24:22 2022	1651177462	8	721	729	721
Thu Apr 28 20:24:22 2022	1651177462	7	722	730	722
Thu Apr 28 20:24:22 2022	1651177462	7	723	730	722
Thu Apr 28 20:24:22 2022	1651177462	7	723	730	723
Thu Apr 28 20:24:22 2022	1651177462	7	724	731	724
Thu Apr 28 20:24:22 2022	1651177462	7	724	732	724
Thu Apr 28 20:24:18 2022	1651177458	5	727	732	727
Thu Apr 28 20:24:22 2022	1651177462	7	724	732	724
Thu Apr 28 20:24:20 2022	1651177460	1	733	734	732
Thu Apr 28 20:24:19 2022	1651177459	1	733	734	733
Thu Apr 28 20:24:21 2022	1651177461	1	735	736	734
Thu Apr 28 20:24:21 2022	1651177461	7	732	739	732
Thu Apr 28 20:24:21 2022	1651177461	7	732	740	732
Thu Apr 28 20:24:21 2022	1651177461	7	733	740	733
Thu Apr 28 20:24:20 2022	1651177460	8	733	740	732
Thu Apr 28 20:24:20 2022	1651177460	8	733	740	732
Thu Apr 28 20:24:20 2022	1651177460	8	733	740	732
Thu Apr 28 20:24:21 2022	1651177461	7	734	741	733
Thu Apr 28 20:24:21 2022	1651177461	1	740	741	740
Thu Apr 28 20:24:20 2022	1651177460	8	733	741	733
Thu Apr 28 20:24:21 2022	1651177461	2	739	741	739
Thu Apr 28 20:24:21 2022	1651177461	7	734	741	734
Thu Apr 28 20:24:21 2022	1651177461	1	740	741	740
Thu Apr 28 20:24:21 2022	1651177461	1	740	742	740
Thu Apr 28 20:24:21 2022	1651177461	1	740	742	740
Thu Apr 28 20:24:21 2022	1651177461	7	735	742	734
Thu Apr 28 20:24:21 2022	1651177461	7	735	742	735
Thu Apr 28 20:24:20 2022	1651177460	8	735	742	734
Thu Apr 28 20:24:21 2022	1651177461	2	741	742	741
Thu Apr 28 20:24:21 2022	1651177461	1	741	742	741
Thu Apr 28 20:24:21 2022	1651177461	2	741	743	741
Thu Apr 28 20:24:20 2022	1651177460	8	735	743	735
Thu Apr 28 20:24:21 2022	1651177461	7	736	743	735
Thu Apr 28 20:24:21 2022	1651177461	7	736	743	736
Thu Apr 28 20:24:17 2022	1651177457	1	742	743	742
Thu Apr 28 20:24:21 2022	1651177461	7	737	744	737
Thu Apr 28 20:24:21 2022	1651177461	2	742	744	742
Thu Apr 28 20:24:21 2022	1651177461	2	743	745	743
Thu Apr 28 20:24:20 2022	1651177460	8	737	745	737
Thu Apr 28 20:24:20 2022	1651177460	8	737	745	737
Thu Apr 28 20:24:21 2022	1651177461	7	738	745	738
Thu Apr 28 20:24:17 2022	1651177457	1	744	745	744
Thu Apr 28 20:24:21 2022	1651177461	7	738	745	738
Thu Apr 28 20:24:20 2022	1651177460	8	737	745	737
Thu Apr 28 20:24:22 2022	1651177462	7	739	746	738
Thu Apr 28 20:24:17 2022	1651177457	1	745	746	745
Thu Apr 28 20:24:17 2022	1651177457	1	746	747	746
